state,date,year,month,chip_enrollment,medicaid_enrollment,total_enrollment
Utah,2022-05-01,2022,5,36021.0,423446.0,459467.0
Utah,2022-06-01,2022,6,35970.0,426330.0,462300.0
Utah,2022-07-01,2022,7,35405.0,430092.0,465497.0
Utah,2022-08-01,2022,8,35248.0,434085.0,469333.0
Utah,2022-09-01,2022,9,35264.0,437210.0,472474.0
Utah,2022-10-01,2022,10,34663.0,440102.0,474765.0
Utah,2022-11-01,2022,11,34474.0,443996.0,478470.0
Utah,2022-12-01,2022,12,34170.0,447904.0,482074.0
Utah,2023-01-01,2023,1,33927.0,448412.0,482339.0
Utah,2023-02-01,2023,2,33580.0,452451.0,486031.0
Utah,2023-03-01,2023,3,38465.0,448327.0,486792.0
Utah,2023-04-01,2023,4,38018.0,450946.0,488964.0
Utah,2023-05-01,2023,5,37859.0,432303.0,470162.0
Utah,2023-06-01,2023,6,37433.0,413751.0,451184.0
Utah,2023-07-01,2023,7,37131.0,398769.0,435900.0
Utah,2023-08-01,2023,8,36564.0,384590.0,421154.0
Utah,2023-09-01,2023,9,35812.0,372437.0,408249.0
Utah,2023-10-01,2023,10,34921.0,358164.0,393085.0
Utah,2023-11-01,2023,11,34372.0,346850.0,381222.0
Utah,2023-12-01,2023,12,33955.0,335484.0,369439.0
Utah,2024-01-01,2024,1,33959.0,327097.0,361056.0
Utah,2024-02-01,2024,2,34367.0,320533.0,354900.0
Utah,2024-03-01,2024,3,35056.0,309509.0,344565.0
Utah,2024-04-01,2024,4,35292.0,304888.0,340180.0
Utah,2024-05-01,2024,5,35618.0,305393.0,341011.0
Utah,2024-06-01,2024,6,35670.0,304932.0,340602.0
Utah,2024-07-01,2024,7,35892.0,305127.0,341019.0
Utah,2024-08-01,2024,8,36387.0,306112.0,342499.0
Utah,2024-09-01,2024,9,36590.0,307123.0,343713.0
Utah,2024-10-01,2024,10,36952.0,306354.0,343306.0
Utah,2024-11-01,2024,11,36818.0,306892.0,343710.0
Utah,2024-12-01,2024,12,36723.0,306547.0,343270.0
Utah,2025-01-01,2025,1,36390.0,306602.0,342992.0
Utah,2025-02-01,2025,2,36359.0,307241.0,343600.0
Utah,2025-03-01,2025,3,36148.0,308052.0,344200.0
Utah,2025-04-01,2025,4,35999.0,305958.0,341957.0
Utah,2025-05-01,2025,5,35917.0,304927.0,340844.0
Utah,2025-06-01,2025,6,36080.0,303645.0,339725.0
Utah,2025-07-01,2025,7,35781.0,303265.0,339046.0
Utah,2025-08-01,2025,8,35871.0,303173.0,339044.0
Utah,2025-09-01,2025,9,35623.0,302064.0,337687.0
Utah,2025-10-01,2025,10,35296.0,300108.0,335404.0
Utah,2025-11-01,2025,11,35365.0,298758.0,334123.0
Utah,2025-12-01,2025,12,34612.0,291581.0,326193.0
Vermont,2020-01-01,2020,1,4727.0,146168.0,150895.0
Vermont,2020-02-01,2020,2,4677.0,146490.0,151167.0
Vermont,2020-03-01,2020,3,4712.0,149066.0,153778.0
Vermont,2020-04-01,2020,4,4575.0,152975.0,157550.0
Vermont,2020-05-01,2020,5,4252.0,155092.0,159344.0
Vermont,2020-06-01,2020,6,4290.0,157046.0,161336.0
Vermont,2020-07-01,2020,7,4284.0,158771.0,163055.0
Vermont,2020-08-01,2020,8,4296.0,160907.0,165203.0
Vermont,2020-09-01,2020,9,4295.0,162432.0,166727.0
Vermont,2020-10-01,2020,10,4328.0,163666.0,167994.0
Vermont,2020-11-01,2020,11,4346.0,165427.0,169773.0
Vermont,2020-12-01,2020,12,4397.0,167774.0,172171.0
Vermont,2021-01-01,2021,1,4373.0,169242.0,173615.0
Vermont,2021-02-01,2021,2,4347.0,170205.0,174552.0
Vermont,2021-03-01,2021,3,4337.0,171269.0,175606.0
Vermont,2021-04-01,2021,4,4363.0,172373.0,176736.0
Vermont,2021-05-01,2021,5,4320.0,173526.0,177846.0
Vermont,2021-06-01,2021,6,4422.0,174719.0,179141.0
Vermont,2021-07-01,2021,7,4526.0,175833.0,180359.0
Vermont,2021-08-01,2021,8,4641.0,176956.0,181597.0
Vermont,2021-09-01,2021,9,4677.0,178076.0,182753.0
Vermont,2021-10-01,2021,10,4701.0,178776.0,183477.0
Vermont,2021-11-01,2021,11,4716.0,179267.0,183983.0
Vermont,2021-12-01,2021,12,4703.0,180171.0,184874.0
Vermont,2022-01-01,2022,1,4767.0,181072.0,185839.0
Vermont,2022-02-01,2022,2,4785.0,181564.0,186349.0
Vermont,2022-03-01,2022,3,4793.0,182054.0,186847.0
Vermont,2022-04-01,2022,4,4810.0,182486.0,187296.0
Vermont,2022-05-01,2022,5,4867.0,183073.0,187940.0
Vermont,2022-06-01,2022,6,4836.0,183972.0,188808.0
Vermont,2022-07-01,2022,7,4833.0,184361.0,189194.0
Vermont,2022-08-01,2022,8,4843.0,185220.0,190063.0
Vermont,2022-09-01,2022,9,4771.0,186011.0,190782.0
Vermont,2022-10-01,2022,10,4663.0,186474.0,191137.0
Vermont,2022-11-01,2022,11,4621.0,187213.0,191834.0
Vermont,2022-12-01,2022,12,4685.0,187949.0,192634.0
Vermont,2023-01-01,2023,1,4682.0,188673.0,193355.0
Vermont,2023-02-01,2023,2,4671.0,189066.0,193737.0
Vermont,2023-03-01,2023,3,4621.0,189355.0,193976.0
Vermont,2023-04-01,2023,4,4619.0,189945.0,194564.0
Vermont,2023-05-01,2023,5,4639.0,190155.0,194794.0
Vermont,2023-06-01,2023,6,4349.0,184044.0,188393.0
Vermont,2023-07-01,2023,7,4125.0,178797.0,182922.0
Vermont,2023-08-01,2023,8,4163.0,178913.0,183076.0
Vermont,2023-09-01,2023,9,4235.0,175519.0,179754.0
Vermont,2023-10-01,2023,10,4247.0,170544.0,174791.0
Vermont,2023-11-01,2023,11,4288.0,168698.0,172986.0
Vermont,2023-12-01,2023,12,4474.0,167192.0,171666.0
Vermont,2024-01-01,2024,1,4532.0,166418.0,170950.0
Vermont,2024-02-01,2024,2,4505.0,164909.0,169414.0
Vermont,2024-03-01,2024,3,4539.0,162058.0,166597.0
Vermont,2024-04-01,2024,4,4559.0,159835.0,164394.0
Vermont,2024-05-01,2024,5,4641.0,158363.0,163004.0
Vermont,2024-06-01,2024,6,4690.0,155849.0,160539.0
Vermont,2024-07-01,2024,7,4766.0,155423.0,160189.0
Vermont,2024-08-01,2024,8,4843.0,155116.0,159959.0
Vermont,2024-09-01,2024,9,4918.0,153671.0,158589.0
Vermont,2024-10-01,2024,10,4978.0,153044.0,158022.0
Vermont,2024-11-01,2024,11,5092.0,152058.0,157150.0
Vermont,2024-12-01,2024,12,5196.0,152450.0,157646.0
Vermont,2025-01-01,2025,1,5290.0,153193.0,158483.0
Vermont,2025-02-01,2025,2,5295.0,152610.0,157905.0
Vermont,2025-03-01,2025,3,5340.0,152101.0,157441.0
Vermont,2025-04-01,2025,4,5375.0,151766.0,157141.0
Vermont,2025-05-01,2025,5,5413.0,150737.0,156150.0
Vermont,2025-06-01,2025,6,5380.0,149943.0,155323.0
Vermont,2025-07-01,2025,7,5334.0,149450.0,154784.0
Vermont,2025-08-01,2025,8,5371.0,149044.0,154415.0
Vermont,2025-09-01,2025,9,5398.0,148404.0,153802.0
Vermont,2025-10-01,2025,10,5405.0,147321.0,152726.0
Vermont,2025-11-01,2025,11,5449.0,146362.0,151811.0
Vermont,2025-12-01,2025,12,5393.0,145290.0,150683.0
Virginia,2020-01-01,2020,1,156003.0,1266799.0,1422802.0
Virginia,2020-02-01,2020,2,156505.0,1270407.0,1426912.0
Virginia,2020-03-01,2020,3,156769.0,1278878.0,1435647.0
Virginia,2020-04-01,2020,4,158845.0,1303354.0,1462199.0
Virginia,2020-05-01,2020,5,158029.0,1327760.0,1485789.0
Virginia,2020-06-01,2020,6,158494.0,1349858.0,1508352.0
Virginia,2020-07-01,2020,7,159069.0,1370159.0,1529228.0
Virginia,2020-08-01,2020,8,159444.0,1389771.0,1549215.0
Virginia,2020-09-01,2020,9,159561.0,1408581.0,1568142.0
Virginia,2020-10-01,2020,10,159488.0,1427025.0,1586513.0
Virginia,2020-11-01,2020,11,160920.0,1451486.0,1612406.0
Virginia,2020-12-01,2020,12,162613.0,1476921.0,1639534.0
Virginia,2021-01-01,2021,1,163362.0,1491824.0,1655186.0
Virginia,2021-02-01,2021,2,164223.0,1507441.0,1671664.0
Virginia,2021-03-01,2021,3,164846.0,1522423.0,1687269.0
Virginia,2021-04-01,2021,4,165679.0,1536993.0,1702672.0
Virginia,2021-05-01,2021,5,166333.0,1549485.0,1715818.0
Virginia,2021-06-01,2021,6,167053.0,1565046.0,1732099.0
Virginia,2021-07-01,2021,7,168712.0,1581698.0,1750410.0
Virginia,2021-08-01,2021,8,170632.0,1600604.0,1771236.0
Virginia,2021-09-01,2021,9,172156.0,1615587.0,1787743.0
Virginia,2021-10-01,2021,10,173210.0,1631235.0,1804445.0
Virginia,2021-11-01,2021,11,175100.0,1648412.0,1823512.0
Virginia,2021-12-01,2021,12,176698.0,1667601.0,1844299.0
Virginia,2022-01-01,2022,1,178156.0,1681747.0,1859903.0
Virginia,2022-02-01,2022,2,179572.0,1695599.0,1875171.0
Virginia,2022-03-01,2022,3,181206.0,1707194.0,1888400.0
Virginia,2022-04-01,2022,4,182198.0,1721718.0,1903916.0
Virginia,2022-05-01,2022,5,181377.0,1738624.0,1920001.0
Virginia,2022-06-01,2022,6,182268.0,1743428.0,1925696.0
Virginia,2022-07-01,2022,7,182606.0,1751762.0,1934368.0
Virginia,2022-08-01,2022,8,183342.0,1762338.0,1945680.0
Virginia,2022-09-01,2022,9,184361.0,1771287.0,1955648.0
Virginia,2022-10-01,2022,10,185763.0,1781474.0,1967237.0
Virginia,2022-11-01,2022,11,187524.0,1797221.0,1984745.0
Virginia,2022-12-01,2022,12,189635.0,1814037.0,2003672.0
Virginia,2023-01-01,2023,1,191241.0,1827769.0,2019010.0
Virginia,2023-02-01,2023,2,192705.0,1837662.0,2030367.0
Virginia,2023-03-01,2023,3,193259.0,1844629.0,2037888.0
Virginia,2023-04-01,2023,4,194143.0,1853314.0,2047457.0
Virginia,2023-05-01,2023,5,194458.0,1857261.0,2051719.0
Virginia,2023-06-01,2023,6,194537.0,1843589.0,2038126.0
Virginia,2023-07-01,2023,7,191459.0,1816642.0,2008101.0
Virginia,2023-08-01,2023,8,194807.0,1831102.0,2025909.0
Virginia,2023-09-01,2023,9,193973.0,1806736.0,2000709.0
Virginia,2023-10-01,2023,10,196738.0,1808711.0,2005449.0
Virginia,2023-11-01,2023,11,195774.0,1778475.0,1974249.0
Virginia,2023-12-01,2023,12,198508.0,1770156.0,1968664.0
Virginia,2024-01-01,2024,1,201439.0,1768194.0,1969633.0
Virginia,2024-02-01,2024,2,203673.0,1759075.0,1962748.0
Virginia,2024-03-01,2024,3,204646.0,1737658.0,1942304.0
Virginia,2024-04-01,2024,4,200563.0,1684915.0,1885478.0
Virginia,2024-05-01,2024,5,198535.0,1659038.0,1857573.0
Virginia,2024-06-01,2024,6,198951.0,1646496.0,1845447.0
Virginia,2024-07-01,2024,7,199347.0,1641193.0,1840540.0
Virginia,2024-08-01,2024,8,198168.0,1638680.0,1836848.0
Virginia,2024-09-01,2024,9,198040.0,1633541.0,1831581.0
Virginia,2024-10-01,2024,10,198136.0,1623895.0,1822031.0
Virginia,2024-11-01,2024,11,199054.0,1616746.0,1815800.0
Virginia,2024-12-01,2024,12,200323.0,1609622.0,1809945.0
Virginia,2025-01-01,2025,1,201532.0,1605665.0,1807197.0
Virginia,2025-02-01,2025,2,202587.0,1597298.0,1799885.0
Virginia,2025-03-01,2025,3,202678.0,1590758.0,1793436.0
Virginia,2025-04-01,2025,4,201645.0,1579352.0,1780997.0
Virginia,2025-05-01,2025,5,198871.0,1555890.0,1754761.0
Virginia,2025-06-01,2025,6,197825.0,1539273.0,1737098.0
Virginia,2025-07-01,2025,7,197161.0,1526616.0,1723777.0
Virginia,2025-08-01,2025,8,196202.0,1517188.0,1713390.0
Virginia,2025-09-01,2025,9,195514.0,1512223.0,1707737.0
Virginia,2025-10-01,2025,10,194802.0,1503428.0,1698230.0
Virginia,2025-11-01,2025,11,195902.0,1503054.0,1698956.0
Virginia,2025-12-01,2025,12,193509.0,1482966.0,1676475.0
Washington,2020-01-01,2020,1,73935.0,1653506.0,1727441.0
Washington,2020-02-01,2020,2,73893.0,1649558.0,1723451.0
Washington,2020-03-01,2020,3,74578.0,1658019.0,1732597.0
Washington,2020-04-01,2020,4,71201.0,1678374.0,1749575.0
Washington,2020-05-01,2020,5,69861.0,1698035.0,1767896.0
Washington,2020-06-01,2020,6,69614.0,1720781.0,1790395.0
Washington,2020-07-01,2020,7,69604.0,1742173.0,1811777.0
Washington,2020-08-01,2020,8,70050.0,1764161.0,1834211.0
Washington,2020-09-01,2020,9,70271.0,1779628.0,1849899.0
Washington,2020-10-01,2020,10,70556.0,1796593.0,1867149.0
Washington,2020-11-01,2020,11,71330.0,1814591.0,1885921.0
Washington,2020-12-01,2020,12,72872.0,1835592.0,1908464.0
Washington,2021-01-01,2021,1,73333.0,1847935.0,1921268.0
Washington,2021-02-01,2021,2,73776.0,1857637.0,1931413.0
Washington,2021-03-01,2021,3,74643.0,1870140.0,1944783.0
Washington,2021-04-01,2021,4,73012.0,1883727.0,1956739.0
Washington,2021-05-01,2021,5,73839.0,1894837.0,1968676.0
Washington,2021-06-01,2021,6,77065.0,1901693.0,1978758.0
Washington,2021-07-01,2021,7,78399.0,1914822.0,1993221.0
Washington,2021-08-01,2021,8,79266.0,1930172.0,2009438.0
Washington,2021-09-01,2021,9,79625.0,1941783.0,2021408.0
Washington,2021-10-01,2021,10,80076.0,1951849.0,2031925.0
Washington,2021-11-01,2021,11,81758.0,1965530.0,2047288.0
Washington,2021-12-01,2021,12,83039.0,1972372.0,2055411.0
Washington,2022-01-01,2022,1,83729.0,1983344.0,2067073.0
Washington,2022-02-01,2022,2,84132.0,1991229.0,2075361.0
Washington,2022-03-01,2022,3,84779.0,1997126.0,2081905.0
Washington,2022-04-01,2022,4,75849.0,2017424.0,2093273.0
Washington,2022-05-01,2022,5,76589.0,2025454.0,2102043.0
Washington,2022-06-01,2022,6,77428.0,2033707.0,2111135.0
Washington,2022-07-01,2022,7,77730.0,2043010.0,2120740.0
Washington,2022-08-01,2022,8,77933.0,2055342.0,2133275.0
Washington,2022-09-01,2022,9,77369.0,2059500.0,2136869.0
Washington,2022-10-01,2022,10,77108.0,2068018.0,2145126.0
Washington,2022-11-01,2022,11,77581.0,2079075.0,2156656.0
Washington,2022-12-01,2022,12,78676.0,2089806.0,2168482.0
Washington,2023-01-01,2023,1,79507.0,2095795.0,2175302.0
Washington,2023-02-01,2023,2,79609.0,2102022.0,2181631.0
Washington,2023-03-01,2023,3,80103.0,2112292.0,2192395.0
Washington,2023-04-01,2023,4,65211.0,2131825.0,2197036.0
Washington,2023-05-01,2023,5,65440.0,2131955.0,2197395.0
Washington,2023-06-01,2023,6,63922.0,2056457.0,2120379.0
Washington,2023-07-01,2023,7,63404.0,1985487.0,2048891.0
Washington,2023-08-01,2023,8,61756.0,1920191.0,1981947.0
Washington,2023-09-01,2023,9,58932.0,1906199.0,1965131.0
Washington,2023-10-01,2023,10,52586.0,1897577.0,1950163.0
Washington,2023-11-01,2023,11,53357.0,1889917.0,1943274.0
Washington,2023-12-01,2023,12,53557.0,1874866.0,1928423.0
Washington,2024-01-01,2024,1,54143.0,1857870.0,1912013.0
Washington,2024-02-01,2024,2,54324.0,1838369.0,1892693.0
Washington,2024-03-01,2024,3,54888.0,1819294.0,1874182.0
Washington,2024-04-01,2024,4,49784.0,1822397.0,1872181.0
Washington,2024-05-01,2024,5,50550.0,1807508.0,1858058.0
Washington,2024-06-01,2024,6,51259.0,1793822.0,1845081.0
Washington,2024-07-01,2024,7,53349.0,1790895.0,1844244.0
Washington,2024-08-01,2024,8,55069.0,1784074.0,1839143.0
Washington,2024-09-01,2024,9,56560.0,1780512.0,1837072.0
Washington,2024-10-01,2024,10,57643.0,1784761.0,1842404.0
Washington,2024-11-01,2024,11,59092.0,1782577.0,1841669.0
Washington,2024-12-01,2024,12,60356.0,1781871.0,1842227.0
Washington,2025-01-01,2025,1,61354.0,1778763.0,1840117.0
Washington,2025-02-01,2025,2,61481.0,1769021.0,1830502.0
Washington,2025-03-01,2025,3,62266.0,1764731.0,1826997.0
Washington,2025-04-01,2025,4,58299.0,1763606.0,1821905.0
Washington,2025-05-01,2025,5,59278.0,1748509.0,1807787.0
Washington,2025-06-01,2025,6,60045.0,1738190.0,1798235.0
Washington,2025-07-01,2025,7,61069.0,1738846.0,1799915.0
Washington,2025-08-01,2025,8,61898.0,1731787.0,1793685.0
Washington,2025-09-01,2025,9,62898.0,1730508.0,1793406.0
Washington,2025-10-01,2025,10,63347.0,1729143.0,1792490.0
Washington,2025-11-01,2025,11,64127.0,1722640.0,1786767.0
Washington,2025-12-01,2025,12,64618.0,1720914.0,1785532.0
West Virginia,2020-01-01,2020,1,33419.0,479986.0,513405.0
West Virginia,2020-02-01,2020,2,33469.0,479447.0,512916.0
West Virginia,2020-03-01,2020,3,33376.0,478123.0,511499.0
West Virginia,2020-04-01,2020,4,33845.0,486065.0,519910.0
West Virginia,2020-05-01,2020,5,33780.0,492547.0,526327.0
West Virginia,2020-06-01,2020,6,33918.0,498858.0,532776.0
West Virginia,2020-07-01,2020,7,34062.0,504774.0,538836.0
West Virginia,2020-08-01,2020,8,34270.0,511151.0,545421.0
West Virginia,2020-09-01,2020,9,34016.0,517136.0,551152.0
West Virginia,2020-10-01,2020,10,33964.0,522601.0,556565.0
West Virginia,2020-11-01,2020,11,34054.0,527718.0,561772.0
West Virginia,2020-12-01,2020,12,34032.0,532826.0,566858.0
West Virginia,2021-01-01,2021,1,33576.0,537851.0,571427.0
West Virginia,2021-02-01,2021,2,33624.0,542003.0,575627.0
West Virginia,2021-03-01,2021,3,33680.0,546578.0,580258.0
West Virginia,2021-04-01,2021,4,32947.0,550449.0,583396.0
West Virginia,2021-05-01,2021,5,32911.0,553550.0,586461.0
West Virginia,2021-06-01,2021,6,32939.0,556951.0,589890.0
West Virginia,2021-07-01,2021,7,32784.0,561050.0,593834.0
West Virginia,2021-08-01,2021,8,32854.0,565281.0,598135.0
West Virginia,2021-09-01,2021,9,32918.0,568738.0,601656.0
West Virginia,2021-10-01,2021,10,33082.0,571588.0,604670.0
West Virginia,2021-11-01,2021,11,33127.0,575100.0,608227.0
West Virginia,2021-12-01,2021,12,33237.0,578689.0,611926.0
West Virginia,2022-01-01,2022,1,33359.0,582081.0,615440.0
West Virginia,2022-02-01,2022,2,33580.0,584648.0,618228.0
West Virginia,2022-03-01,2022,3,33961.0,587438.0,621399.0
West Virginia,2022-04-01,2022,4,31795.0,591842.0,623637.0
West Virginia,2022-05-01,2022,5,31972.0,594018.0,625990.0
West Virginia,2022-06-01,2022,6,32288.0,596443.0,628731.0
West Virginia,2022-07-01,2022,7,32466.0,598790.0,631256.0
West Virginia,2022-08-01,2022,8,32587.0,603340.0,635927.0
West Virginia,2022-09-01,2022,9,33209.0,602640.0,635849.0
West Virginia,2022-10-01,2022,10,33386.0,605209.0,638595.0
West Virginia,2022-11-01,2022,11,33473.0,607347.0,640820.0
West Virginia,2022-12-01,2022,12,33813.0,611359.0,645172.0
West Virginia,2023-01-01,2023,1,34089.0,613720.0,647809.0
West Virginia,2023-02-01,2023,2,34399.0,615929.0,650328.0
West Virginia,2023-03-01,2023,3,35076.0,617974.0,653050.0
West Virginia,2023-04-01,2023,4,31217.0,623807.0,655024.0
West Virginia,2023-05-01,2023,5,32375.0,602311.0,634686.0
West Virginia,2023-06-01,2023,6,33619.0,578878.0,612497.0
West Virginia,2023-07-01,2023,7,34853.0,561672.0,596525.0
West Virginia,2023-08-01,2023,8,36183.0,546954.0,583137.0
West Virginia,2023-09-01,2023,9,37048.0,532245.0,569293.0
West Virginia,2023-10-01,2023,10,37225.0,523712.0,560937.0
West Virginia,2023-11-01,2023,11,37875.0,510144.0,548019.0
West Virginia,2023-12-01,2023,12,37856.0,497341.0,535197.0
West Virginia,2024-01-01,2024,1,38714.0,489769.0,528483.0
West Virginia,2024-02-01,2024,2,39417.0,482444.0,521861.0
West Virginia,2024-03-01,2024,3,39986.0,478167.0,518153.0
West Virginia,2024-04-01,2024,4,38486.0,477327.0,515813.0
West Virginia,2024-05-01,2024,5,37718.0,476530.0,514248.0
West Virginia,2024-06-01,2024,6,37573.0,475539.0,513112.0
West Virginia,2024-07-01,2024,7,37459.0,476150.0,513609.0
West Virginia,2024-08-01,2024,8,37897.0,475844.0,513741.0
West Virginia,2024-09-01,2024,9,38143.0,474400.0,512543.0
West Virginia,2024-10-01,2024,10,38155.0,472816.0,510971.0
West Virginia,2024-11-01,2024,11,37866.0,468995.0,506861.0
West Virginia,2024-12-01,2024,12,37499.0,467632.0,505131.0
West Virginia,2025-01-01,2025,1,37796.0,470526.0,508322.0
West Virginia,2025-02-01,2025,2,41147.0,467078.0,508225.0
West Virginia,2025-03-01,2025,3,40445.0,464821.0,505266.0
West Virginia,2025-04-01,2025,4,40035.0,463666.0,503701.0
West Virginia,2025-05-01,2025,5,40066.0,462965.0,503031.0
West Virginia,2025-06-01,2025,6,39948.0,461629.0,501577.0
West Virginia,2025-07-01,2025,7,39935.0,461142.0,501077.0
West Virginia,2025-08-01,2025,8,39393.0,459501.0,498894.0
West Virginia,2025-09-01,2025,9,39241.0,458947.0,498188.0
West Virginia,2025-10-01,2025,10,39692.0,458072.0,497764.0
West Virginia,2025-11-01,2025,11,39494.0,451904.0,491398.0
West Virginia,2025-12-01,2025,12,39681.0,450475.0,490156.0
Wisconsin,2020-01-01,2020,1,70891.0,977633.0,1048524.0
Wisconsin,2020-02-01,2020,2,70798.0,980183.0,1050981.0
Wisconsin,2020-03-01,2020,3,68813.0,986030.0,1054843.0
Wisconsin,2020-04-01,2020,4,70301.0,1009912.0,1080213.0
Wisconsin,2020-05-01,2020,5,67915.0,1029995.0,1097910.0
Wisconsin,2020-06-01,2020,6,68200.0,1050926.0,1119126.0
Wisconsin,2020-07-01,2020,7,69426.0,1067704.0,1137130.0
Wisconsin,2020-08-01,2020,8,69703.0,1080750.0,1150453.0
Wisconsin,2020-09-01,2020,9,71002.0,1099924.0,1170926.0
Wisconsin,2020-10-01,2020,10,71921.0,1114022.0,1185943.0
Wisconsin,2020-11-01,2020,11,73383.0,1129574.0,1202957.0
Wisconsin,2020-12-01,2020,12,74877.0,1144816.0,1219693.0
Wisconsin,2021-01-01,2021,1,75576.0,1156306.0,1231882.0
Wisconsin,2021-02-01,2021,2,76191.0,1166382.0,1242573.0
Wisconsin,2021-03-01,2021,3,75410.0,1177893.0,1253303.0
Wisconsin,2021-04-01,2021,4,75903.0,1188076.0,1263979.0
Wisconsin,2021-05-01,2021,5,78395.0,1197096.0,1275491.0
Wisconsin,2021-06-01,2021,6,77183.0,1206130.0,1283313.0
Wisconsin,2021-07-01,2021,7,77770.0,1214661.0,1292431.0
Wisconsin,2021-08-01,2021,8,78325.0,1223456.0,1301781.0
Wisconsin,2021-09-01,2021,9,78933.0,1230872.0,1309805.0
Wisconsin,2021-10-01,2021,10,80264.0,1236517.0,1316781.0
Wisconsin,2021-11-01,2021,11,81996.0,1242488.0,1324484.0
Wisconsin,2021-12-01,2021,12,83197.0,1249523.0,1332720.0
Wisconsin,2022-01-01,2022,1,83945.0,1249014.0,1332959.0
Wisconsin,2022-02-01,2022,2,84833.0,1262428.0,1347261.0
Wisconsin,2022-03-01,2022,3,80511.0,1271167.0,1351678.0
Wisconsin,2022-04-01,2022,4,81292.0,1279724.0,1361016.0
Wisconsin,2022-05-01,2022,5,81982.0,1286046.0,1368028.0
Wisconsin,2022-06-01,2022,6,82594.0,1293025.0,1375619.0
Wisconsin,2022-07-01,2022,7,83189.0,1297229.0,1380418.0
Wisconsin,2022-08-01,2022,8,84006.0,1307269.0,1391275.0
Wisconsin,2022-09-01,2022,9,84686.0,1313174.0,1397860.0
Wisconsin,2022-10-01,2022,10,85261.0,1321169.0,1406430.0
Wisconsin,2022-11-01,2022,11,86135.0,1327894.0,1414029.0
Wisconsin,2022-12-01,2022,12,86915.0,1334784.0,1421699.0
Wisconsin,2023-01-01,2023,1,88098.0,1341922.0,1430020.0
Wisconsin,2023-02-01,2023,2,88183.0,1348501.0,1436684.0
Wisconsin,2023-03-01,2023,3,80208.0,1363102.0,1443310.0
Wisconsin,2023-04-01,2023,4,80805.0,1368990.0,1449795.0
Wisconsin,2023-05-01,2023,5,81069.0,1375766.0,1456835.0
Wisconsin,2023-06-01,2023,6,81259.0,1376245.0,1457504.0
Wisconsin,2023-07-01,2023,7,75434.0,1359157.0,1434591.0
Wisconsin,2023-08-01,2023,8,69553.0,1340202.0,1409755.0
Wisconsin,2023-09-01,2023,9,67084.0,1318231.0,1385315.0
Wisconsin,2023-10-01,2023,10,67072.0,1302456.0,1369528.0
Wisconsin,2023-11-01,2023,11,67073.0,1287988.0,1355061.0
Wisconsin,2023-12-01,2023,12,67012.0,1270188.0,1337200.0
